country,year,sex,list,agf,cause,total,d20_new,d30_new,d40_new,d50_new,d60_new,d70_new,d80_new,d90_new,d100p,Calculated total,Check total
USA,1995,1,long,4,105,8466.58,39.12,251.62,810.43,1164.97,1754.30,2054.81,1848.36,525.53,17.44,8466.58,0
USA,1995,1,long,4,106,2791.51,27.09,68.41,133.45,193.99,396.16,828.06,876.77,257.36,10.26,2791.55,-0.04
USA,1995,1,long,4,107,1123.88,11,26.63,46.96,71.19,162.41,314.33,374.16,113.63,3.55,1123.86,0.02
USA,1995,1,long,4,108,114705.66,145.32,1213.93,5828.32,12512.23,23989.75,35950.05,28365.74,6447.16,250.62,114703.12,2.54
USA,1995,1,long,4,109,1907.34,6.41,43.17,122.55,277.87,410.58,513.12,417.12,108.45,8.12,1907.39,-0.05
USA,1995,1,long,4,110,164164.22,195.23,1490.55,6389.85,13957.82,29095.65,50298.73,47207.85,14855.59,680.42,164171.69,-7.47
USA,1995,1,long,4,111,5522.81,239.14,267.58,493.64,561.90,1064.98,1611.57,1079.99,198.66,5.08,5522.54,0.27
USA,1995,1,long,4,112,62279.61,1207.96,1721.49,3324.02,4856.65,9845.85,17000.42,17892.40,6119.79,315.6,62284.18,-4.57
USA,1995,2,long,4,0,1139173.02,33750.45,23964.47,41012.22,66852.35,140374.92,273141.56,363023.01,183234.61,13819.43,1139173.02,0
USA,1995,2,long,4,1,758566.23,32466.73,21763.69,35079.15,53370.82,103884.81,186783.97,219523.20,98869.22,6787.41,758529,37.23
USA,1995,2,long,4,102,38.69,0.05,0.49,5.65,1.50,4.97,14.24,8.42,3.23,0.13,38.68,0.01
USA,1995,2,long,4,103,3016.02,18.82,52.91,126.41,210.57,488.46,974.16,891.42,242.85,9.83,3015.43,0.59
USA,1995,2,long,4,104,4667.21,3.75,18.61,102.30,190.89,493.72,1042.11,1700.77,1031.85,83.75,4667.75,-0.54
USA,1995,2,long,4,105,11686.16,16.21,118.67,342.50,594.38,1217.40,2444.63,4317.45,2475.81,158.91,11685.96,0.2
USA,1995,2,long,4,106,3520.8,15.27,46.63,84.23,158.07,390.07,925.8,1339.64,529.56,30.94,3520.21,0.59
USA,1995,2,long,4,107,1666.13,4.25,17.19,34.96,58.85,156.86,374.34,674.28,323.76,21.52,1666.01,0.12
USA,1995,2,long,4,108,101418.87,88.07,393.05,1496.20,4247.28,12211.02,27251.25,37777.30,16794.06,1151.47,101409.7,9.17
USA,1995,2,long,4,109,1723.68,5.73,12.22,34.80,82.21,195.00,385.91,605.27,375.58,27.17,1723.89,-0.21
USA,1995,2,long,4,110,171134.84,74.39,458.46,1775.97,4731.94,13951.24,36148.11,66056.91,44030.60,3943.73,171171.35,-36.51
USA,1995,2,long,4,111,6932.81,283.86,283.85,477.24,608.12,1097.36,1767.53,1788.52,592.28,33.13,6931.89,0.92
USA,1995,2,long,4,112,74801.58,773.32,798.70,1452.81,2597.72,6284.01,15029.51,28339.83,17965.81,1571.44,74813.15,-11.57
USA,1995,3,long,4,0,2312131.94,101613.43,81573.74,121433.53,174048.77,343263.71,592175.13,628669.83,252709.61,16644.19,2312131.94,0
USA,1995,3,long,4,1,1566276.27,98428.34,74202.44,98078.48,126509.76,239232.94,395980.68,386027.53,139458.55,8311.16,1566229.88,46.39
USA,1995,3,long,4,102,64.03,1.23,1.54,7.43,5.64,10.88,20.73,12.34,4.08,0.16,64.03,0
USA,1995,3,long,4,103,4308.16,36.85,99.44,209.43,348.71,721.63,1371.07,1212.42,295.81,12.11,4307.47,0.69
USA,1995,3,long,4,104,7636.98,14.66,58.18,290.26,509.45,1075.62,1904.46,2455.94,1237.52,91.35,7637.44,-0.46
USA,1995,3,long,4,105,20152.74,55.33,370.28,1152.93,1759.35,2971.70,4499.44,6165.82,3001.34,176.35,20152.54,0.2
USA,1995,3,long,4,106,6312.31,42.36,115.04,217.68,352.07,786.23,1753.86,2216.41,786.92,41.2,6311.77,0.54
USA,1995,3,long,4,107,2790.01,15.24,43.82,81.92,130.03,319.26,688.67,1048.44,437.39,25.07,2789.84,0.17
USA,1995,3,long,4,108,216124.53,233.39,1606.98,7324.52,16759.51,36200.77,63201.31,66143.04,23241.22,1402.09,216112.83,11.7
USA,1995,3,long,4,109,3631.03,12.13,55.39,157.36,360.09,605.58,899.04,1022.39,484.04,35.29,3631.31,-0.28
USA,1995,3,long,4,110,335299.06,269.62,1949.01,8165.82,18689.76,43046.89,86446.83,113264.77,58886.2,4624.15,335343.05,-43.99
USA,1995,3,long,4,111,12455.63,523.01,551.43,970.88,1170.02,2162.34,3379.10,2868.51,790.94,38.22,12454.45,1.18
USA,1995,3,long,4,112,137081.19,1981.27,2520.19,4776.82,7454.38,16129.87,32029.94,46232.22,24085.60,1887.04,137097.33,-16.14
USA,1996,1,long,4,0,1163569,63495.77,50053.58,78577.44,106822.23,198906.89,320003.56,271243.87,71575.26,2890.4,1163569,0
USA,1996,1,long,4,1,800681.91,61655.46,45132.5,61231.86,73123.54,133242.4,211511.98,171224.31,41986.2,1562.34,800670.59,11.32
USA,1996,1,long,4,102,18.01,0.05,0.39,3.52,1.77,2.91,5.46,3.29,0.59,0.02,18,0.01
USA,1996,1,long,4,103,1243.83,22.98,34.01,80.31,122.46,241.26,399.26,290.38,52.82,0.23,1243.71,0.12
USA,1996,1,long,4,104,3068.61,9.04,27.1,168.74,347.59,570.03,893.79,814.96,229.34,7.93,3068.52,0.09
USA,1996,1,long,4,105,8856.88,53.04,270.02,781.33,1304.76,1713.11,2172.87,1959.31,580.78,21.69,8856.91,-0.03
USA,1996,1,long,4,106,2838.31,20.57,70.05,131.41,209.46,397.32,852.73,875.36,267.15,14.35,2838.4,-0.09
USA,1996,1,long,4,107,1140.98,9.24,34.98,60.53,80.70,165.64,289.12,372.88,121.54,6.44,1141.07,-0.09
USA,1996,1,long,4,108,111543.08,128.94,1174.02,5692.45,12111.52,22925.32,34805.81,28020.89,6462.64,217.45,111539.04,4.04
USA,1996,1,long,4,109,1975.34,10.16,46.81,147.10,266.75,418.84,550.09,406.61,124.77,4.23,1975.36,-0.02
USA,1996,1,long,4,110,163887.53,196.84,1511.00,6553.31,13775.17,28504.20,49890.56,47693.46,15061.36,711.02,163896.92,-9.39
USA,1996,1,long,4,111,5309.67,215.08,201.58,412.21,564.43,1022.98,1608.27,1062.56,216.28,6.07,5309.46,0.21
USA,1996,1,long,4,112,63004.85,1174.37,1551.12,3314.67,4914.08,9702.88,17023.62,18519.86,6471.79,338.63,63011.02,-6.17
USA,1996,2,long,4,0,1151120.95,32522.84,22861.68,42021.96,67233.95,138206.32,275206.05,369528.1,189052.85,14487.2,1151120.95,0
USA,1996,2,long,4,1,771588.41,31282.57,20698.08,35717.24,53493.65,103230.91,189779.8,225932.48,104186.62,7224.77,771546.12,42.29
USA,1996,2,long,4,102,28.96,1.12,0.49,0.97,2.92,4.9,7.16,7.46,3.80,0.13,28.95,0.01
USA,1996,2,long,4,103,2943.97,28.50,50.94,134.47,210.1,462.46,888.46,925.91,233.01,9.34,2943.19,0.78
USA,1996,2,long,4,104,4891.82,10.42,22.36,113.05,205.37,463.50,1077.29,1824.03,1061.43,115.38,4892.83,-1.01
USA,1996,2,long,4,105,12250.28,19.79,113.76,385.30,645.13,1152.41,2506.70,4545.89,2686.87,194.95,12250.8,-0.52
USA,1996,2,long,4,106,3642.65,19.69,38.95,85.36,144.46,381.13,971.90,1383.20,582.83,34.51,3642.03,0.62
USA,1996,2,long,4,107,1704.38,6.18,9.51,33.18,60.53,155.98,383.41,676.34,354.80,24.32,1704.25,0.13
USA,1996,2,long,4,108,100024.04,73.53,409.31,1601.27,4274.34,11481.89,26559.85,37763.82,16621.59,1228.87,100014.47,9.57
USA,1996,2,long,4,109,1763.6,5.54,13.77,45.00,95.69,194.31,401.58,620.93,361.37,25.34,1763.53,0.07
USA,1996,2,long,4,110,168542.69,75.56,417.81,1898.75,4791.60,13506.39,35701.06,64861.22,43357.88,3972.31,168582.58,-39.89
USA,1996,2,long,4,111,7307.95,260.27,267.58,504.98,675.98,1058.98,1901.46,1943.27,661.57,32.72,7306.81,1.14
USA,1996,2,long,4,112,76432.2,739.67,819.12,1502.39,2634.18,6113.46,15027.38,29043.55,18941.08,1624.56,76445.39,-13.19
USA,1996,3,long,4,0,2314689.95,96018.61,72915.26,120599.40,174056.18,337113.21,595209.61,640771.97,260628.11,17377.6,2314689.95,0.00
USA,1996,3,long,4,1,1572270.32,92938,65830.57,96949.08,126617.17,236473.31,401291.74,397156.77,146172.84,8787.11,1572216.59,53.73
USA,1996,3,long,4,102,46.96,1.17,0.88,4.49,4.70,7.81,12.63,10.76,4.38,0.16,46.98,-0.02
USA,1996,3,long,4,103,4187.79,51.50,84.95,214.77,332.57,703.71,1287.72,1216.29,285.84,9.57,4186.92,0.87
USA,1996,3,long,4,104,7960.44,19.46,49.46,281.79,552.96,1033.53,1971.08,2638.99,1290.78,123.31,7961.36,-0.92
USA,1996,3,long,4,105,21107.16,72.84,383.78,1166.64,1949.89,2865.53,4679.58,6505.21,3267.65,216.64,21107.76,-0.6
USA,1996,3,long,4,106,6480.96,40.27,109.00,216.77,353.92,778.44,1824.63,2258.56,849.99,48.86,6480.44,0.52
USA,1996,3,long,4,107,2845.36,15.43,44.50,93.70,141.23,321.61,672.53,1049.22,476.33,30.75,2845.3,0.06
USA,1996,3,long,4,108,211567.12,202.47,1583.32,7293.72,16385.86,34407.21,61365.66,65784.72,23084.22,1446.32,211553.50,13.62
USA,1996,3,long,4,109,3738.94,15.70,60.60,192.10,362.44,613.15,951.67,1027.54,486.14,29.57,3738.91,0.03
USA,1996,3,long,4,110,332430.22,272.39,1928.81,8452.07,18566.77,42010.61,85591.62,112554.67,58419.24,4683.33,332479.51,-49.29
USA,1996,3,long,4,111,12617.63,475.34,469.16,917.19,1240.41,2081.95,3509.74,3005.83,877.84,38.79,12616.25,1.38
USA,1996,3,long,4,112,139437.05,1914.04,2370.23,4817.08,7548.26,15816.35,32051.01,47563.41,25412.86,1963.19,139456.43,-19.38
USA,1997,1,long,4,0,1154039.05,60778.99,43039.29,74527.59,108348.43,193527.83,319967.29,276667.36,74287.51,2894.76,1154039.05,0
USA,1997,1,long,4,1,794356.7,58882.87,38243.6,57189.68,73929.85,130685.45,213499.88,176256.99,44124.85,1531.15,794344.32,12.38
USA,1997,1,long,4,102,16.55,0.66,0.4,0.89,2.12,2.86,4.48,3.86,1.28,0.02,16.57,-0.02
USA,1997,1,long,4,103,1296.14,24.45,38.27,81.52,147.12,213.07,405.76,325.37,58.26,2.21,1296.03,0.11
USA,1997,1,long,4,104,3259.88,7.98,41.33,185.50,344.00,597.37,953.26,854.41,257.04,19.25,3260.14,-0.26
USA,1997,1,long,4,105,9063.73,40.37,304.68,865.18,1347.24,1736.36,2159.46,1953.91,627.76,29.17,9064.13,-0.4
USA,1997,1,long,4,106,2935.9,22.5,57.96,151.65,206.65,384.06,846.69,956.97,296.84,12.69,2936.01,-0.11
USA,1997,1,long,4,107,1191.12,11.18,35.87,58.05,84.93,160.25,331.07,382.13,125.37,2.23,1191.08,0.04
USA,1997,1,long,4,108,108050.97,147.06,1081.37,5425.98,12094.45,21562.01,33407.62,27429.20,6658.95,241.85,108048.49,2.48
USA,1997,1,long,4,109,2005.27,7.59,40.68,146.74,294.81,418.95,549.94,411.99,129.06,5.52,2005.28,-0.01
USA,1997,1,long,4,110,162039.86,189.14,1411.55,6540.72,14145.44,27223.43,48905.41,47859.19,15059.72,714.08,162048.68,-8.82
USA,1997,1,long,4,111,5283.29,219.21,230.75,461.71,592.11,1018.98,1483.48,1043.55,224.38,8.92,5283.09,0.2
USA,1997,1,long,4,112,64539.64,1225.98,1552.83,3419.97,5159.71,9525.04,17420.24,19189.79,6724.00,327.67,64545.23,-5.59
USA,1997,2,long,4,0,1160206.01,31700.24,21422.47,41807.89,69601.86,135157.45,275437.24,374291.64,196222.21,14565.01,1160206.01,0
USA,1997,2,long,4,1,783296.21,30408.15,19265.15,35687.04,55682.48,101469.6,191501.4,232531.58,109329.83,7376.96,783252.19,44.02
USA,1997,2,long,4,102,23.71,1.02,0.39,1.14,2.88,2.88,6.45,5.80,3.00,0.12,23.68,0.03
USA,1997,2,long,4,103,2864.79,24.32,50.01,131.97,197.52,453.15,865.47,865.97,265.13,10.55,2864.09,0.7
USA,1997,2,long,4,104,5162.9,8.09,20.72,100.86,203.07,450.53,1088.56,1961.34,1232.09,98.32,5163.58,-0.68
USA,1997,2,long,4,105,12383.77,22.43,118.05,385.08,675.93,1125.01,2561.99,4518.79,2788.69,187.98,12383.95,-0.18
USA,1997,2,long,4,106,3721.85,21.72,40.37,76.48,159.18,369.86,1017.69,1367.01,625.80,43.37,3721.48,0.37
USA,1997,2,long,4,107,1616.58,3.64,13.97,26.82,51.08,133.55,343.88,668.88,354.88,19.71,1616.41,0.17
USA,1997,2,long,4,108,96359.62,83.57,368.68,1498.40,4280.11,10724.71,25231.75,35964.82,17048.94,1150.96,96351.94,7.68
USA,1997,2,long,4,109,1780.12,4.1,12.46,38.09,99.40,208.52,402.17,614.90,374.58,25.87,1780.09,0.03
USA,1997,2,long,4,110,166263.46,73.77,422.43,1770.23,4817.11,12960.16,34891.46,63864.64,43580.28,3922.32,166302.4,-38.94
USA,1997,2,long,4,111,7205.63,268.14,283.8,483.08,654.41,1025.28,1875.89,1934.44,652.41,26.8,7204.25,1.38
USA,1997,2,long,4,112,79527.37,781.29,826.44,1608.70,2778.69,6234.20,15650.53,29993.47,19966.58,1702.05,79541.95,-14.58
USA,1997,3,long,4,0,2314245.06,92479.23,64461.76,116335.48,177950.29,328685.28,595404.53,650959.00,270509.72,17459.77,2314245.06,0.00
USA,1997,3,long,4,1,1577652.88,89290.98,57508.75,92876.71,129612.33,232155.03,405001.3,408788.56,153454.68,8908.10,1577596.44,56.44
USA,1997,3,long,4,102,40.27,1.68,0.78,2.03,5.01,5.74,10.92,9.67,4.28,0.15,40.26,0.01
USA,1997,3,long,4,103,4160.93,48.79,88.28,213.50,344.63,666.22,1271.23,1191.35,323.38,12.76,4160.14,0.79
USA,1997,3,long,4,104,8422.79,16.08,62.05,286.35,547.06,1047.90,2041.82,2815.75,1489.13,117.57,8423.71,-0.92
USA,1997,3,long,4,105,21447.51,62.79,422.73,1250.26,2023.16,2861.38,4721.44,6472.70,3416.44,217.15,21448.05,-0.54
USA,1997,3,long,4,106,6657.75,44.23,98.34,228.13,365.83,753.92,1864.37,2323.98,922.65,56.06,6657.51,0.24
USA,1997,3,long,4,107,2807.7,14.83,49.83,84.88,136.02,293.80,674.94,1051.01,480.25,21.94,2807.5,0.2
USA,1997,3,long,4,108,204410.59,230.62,1450.06,6924.38,16374.57,32286.72,58639.38,63394.01,23707.89,1392.81,204400.44,10.15
USA,1997,3,long,4,109,3785.39,11.70,53.14,184.83,394.21,627.48,952.12,1026.89,503.65,31.39,3785.41,-0.02
USA,1997,3,long,4,110,328303.32,262.9,1833.99,8310.95,18962.56,40183.59,83796.87,111723.83,58639.99,4636.4,328351.08,-47.76
USA,1997,3,long,4,111,12488.92,487.36,514.55,944.79,1246.52,2044.26,3359.38,2977.99,876.79,35.72,12487.36,1.56
USA,1997,3,long,4,112,144067.01,2007.27,2379.26,5028.67,7938.39,15759.24,33070.76,49183.26,26690.59,2029.72,144087.16,-20.15
USA,1998,1,long,4,0,1157260,59033.42,40361.24,74841.81,110943.86,189482.72,320649.22,282573.62,76534.30,2839.81,1157260,0
USA,1998,1,long,4,1,799876.16,57162.62,35643.14,57609.52,76549.43,128944.02,215834.02,180789.64,45789.65,1544.74,799866.78,9.38
USA,1998,1,long,4,102,15.11,0,0.24,0.97,2.57,2.35,3.91,3.91,1.16,0.02,15.13,-0.02
USA,1998,1,long,4,103,1198.72,16.08,32.79,85.47,128.10,233.08,362.37,277.11,62.81,0.89,1198.7,0.02
USA,1998,1,long,4,104,3277.43,7.65,46.45,188.97,344.88,574.80,901.65,895.72,305.95,11.5,3277.57,-0.14
USA,1998,1,long,4,105,9490.46,58.12,296.87,924.75,1443.03,1828.20,2242.97,2033.92,632.83,29.98,9490.67,-0.21
USA,1998,1,long,4,106,3030.65,23.3,61.18,140.43,265.45,410.54,879.32,954.34,284.32,11.72,3030.6,0.05
USA,1998,1,long,4,107,1160.86,8.69,23.96,67.92,92.24,180.72,300.90,358.52,123.10,4.88,1160.93,-0.07
USA,1998,1,long,4,108,105921.61,153.41,1034.8,5309.83,11964.46,20439.31,32347.42,27557.52,6866.80,246.67,105920.22,1.39
USA,1998,1,long,4,109,1880.02,10.74,40.69,136.63,258.33,382.71,504.75,410.76,126.19,9.34,1880.14,-0.12
USA,1998,1,long,4,110,160565.73,175.81,1435.42,6335.88,14145.46,26075.02,48369.71,48250.95,15156.75,626.45,160571.45,-5.72
USA,1998,1,long,4,111,5418.77,184.36,238.02,453.35,612.14,966.62,1537.21,1174.35,241.62,10.89,5418.56,0.21
USA,1998,1,long,4,112,65424.48,1232.64,1507.68,3588.09,5137.77,9445.35,17364.99,19866.88,6943.12,342.73,65429.25,-4.77
USA,1998,2,long,4,0,1179995.95,31211.28,21236.58,42231.09,70811.22,133429.84,278118.51,384228.31,203824.03,14905.09,1179995.95,0
USA,1998,2,long,4,1,801568.74,29938.28,19036.37,35895.04,56857.19,100521.07,195232.67,241290.56,115100.29,7648.08,801519.55,49.19
USA,1998,2,long,4,102,23.32,0.1,0.29,1.17,2.64,4.26,6.59,5.78,2.33,0.16,23.32,0
USA,1998,2,long,4,103,2806.98,19.93,40.08,120.66,216.19,427.31,834.90,880.38,253.55,13.25,2806.25,0.73
USA,1998,2,long,4,104,5598.91,8.12,20.66,102.18,205.38,473.80,1188.45,2145.49,1325.62,130.33,5600.03,-1.12
USA,1998,2,long,4,105,12847.88,25.21,127.84,409.80,712.17,1235.87,2514.33,4631.20,2972.44,220.44,12849.3,-1.42
USA,1998,2,long,4,106,3959.68,19.40,40.04,86.23,158.67,419.57,1005.35,1490.43,696.75,42.68,3959.12,0.56
USA,1998,2,long,4,107,1674.16,5.53,20.44,30.50,52.17,137.03,358.96,703.93,341.71,23.73,1674,0.16
USA,1998,2,long,4,108,95935.21,64.88,350.62,1508.33,4105.21,10138.43,24654.49,36212.09,17776.91,1114.6,95925.56,9.65
USA,1998,2,long,4,109,1731.84,2.76,14.57,37.54,89.09,179.27,382.53,611.42,385.21,29.64,1732.03,-0.19
USA,1998,2,long,4,110,164434.81,71.28,452.80,1836.47,4780.31,12749.09,34074.50,63358.95,43261.89,3892.58,164477.87,-43.06
USA,1998,2,long,4,111,7664.09,292.61,294.96,503.53,695.04,1106.42,1977.61,2007.33,741.61,43.87,7662.98,1.11
USA,1998,2,long,4,112,81750.33,763.18,837.91,1699.64,2937.16,6037.72,15888.13,30890.75,20965.72,1745.73,81765.94,-15.61
USA,1998,3,long,4,0,2337255.95,90244.70,61597.82,117072.90,181755.08,322912.56,598767.73,666801.93,280358.33,17744.9,2337255.95,0.00
USA,1998,3,long,4,1,1601444.91,87100.91,54679.51,93504.59,133406.66,229465.11,411066.7,422080.17,160889.93,9192.86,1601386.44,58.47
USA,1998,3,long,4,102,38.43,0.1,0.54,2.14,5.20,6.59,10.51,9.69,3.48,0.17,38.42,0.01
USA,1998,3,long,4,103,4005.7,36.01,72.86,206.13,344.27,660.39,1197.27,1157.50,316.36,14.14,4004.93,0.77
USA,1998,3,long,4,104,8876.33,15.77,67.11,291.15,550.27,1048.60,2090.09,3041.21,1631.57,141.83,8877.6,-1.27
USA,1998,3,long,4,105,22338.34,83.33,424.71,1334.56,2155.19,3064.08,4757.30,6665.12,3605.27,250.42,22339.98,-1.64
USA,1998,3,long,4,106,6990.32,42.71,101.23,226.65,424.11,830.10,1884.66,2444.78,981.09,54.4,6989.73,0.59
USA,1998,3,long,4,107,2835.02,14.22,44.4,98.41,144.41,317.75,659.87,1062.46,464.80,28.6,2834.92,0.1
USA,1998,3,long,4,108,201856.82,218.28,1385.41,6818.16,16069.67,30577.74,57001.9,63769.61,24643.71,1361.27,201845.75,11.07
USA,1998,3,long,4,109,3611.87,13.5,55.26,174.16,347.42,561.98,887.28,1022.18,511.41,38.98,3612.17,-0.3
USA,1998,3,long,4,110,325000.54,247.09,1888.21,8172.34,18925.77,38824.11,82444.20,111609.91,58418.64,4519.02,325049.29,-48.75
USA,1998,3,long,4,111,13082.86,476.98,532.99,956.88,1307.18,2073.04,3514.82,3181.68,983.23,54.75,13081.55,1.31
USA,1998,3,long,4,112,147174.81,1995.80,2345.59,5287.73,8074.93,15483.07,33253.13,50757.62,27908.84,2088.46,147195.17,-20.36
USA,1999,1,long,4,0,1175460.06,58082.4,39429.10,76759.72,115818.23,186853.57,322331.80,292724.00,80624.59,2836.65,1175460.06,0
USA,1999,1,long,4,1,814345.79,56201.37,34578.82,59360.19,80325.44,128026.75,218045.45,188114.62,48091.91,1586.87,814331.42,14.37
USA,1999,1,long,4,102,14.13,1.02,0,1.02,5.06,1.01,4.02,2.01,0,0,14.14,-0.01
USA,1999,1,long,4,103,1037.18,19.44,31.82,70.40,110.16,176.21,345.01,249.62,34.43,0,1037.09,0.09
USA,1999,1,long,4,104,3486.05,9.21,41.05,168.28,359.79,608.21,940.41,985.51,366.63,7.22,3486.31,-0.26
USA,1999,1,long,4,105,9408.25,67.4,348.96,1034.58,1488.95,1629.56,2155.64,1992.39,667.43,23.72,9408.63,-0.38
USA,1999,1,long,4,106,3057.24,16.37,65.68,160.18,248.71,403.76,848.87,976.45,324.00,13.4,3057.42,-0.18
USA,1999,1,long,4,107,1402.52,7.14,37.98,94.89,117.23,180.25,346.97,446.96,166.09,5.16,1402.67,-0.15
USA,1999,1,long,4,108,105023.62,124.60,969.65,5124.18,11817.46,19665.28,31728.65,28204.24,7177.95,208.28,105020.29,3.33
USA,1999,1,long,4,109,1869.14,8.2,22.56,122.41,281.95,376.62,504.92,432.87,117.45,2.06,1869.04,0.1
USA,1999,1,long,4,110,162557.63,168.53,1440.78,6602.44,14821.98,25563.62,48283.43,49318.35,15711.14,656.9,162567.17,-9.54
USA,1999,1,long,4,111,5424.02,253.85,237.19,452.16,644.12,971.12,1500.26,1078.48,277.50,9.28,5423.96,0.06
USA,1999,1,long,4,112,67834.49,1205.27,1654.61,3568.99,5597.38,9251.18,17628.17,20922.5,7690.06,323.76,67841.92,-7.43
USA,1999,2,long,4,0,1215939,31080.99,20752.29,43835.78,73938.67,133990.49,282019.84,398540.24,216704.74,15075.96,1215939,0
USA,1999,2,long,4,1,827910.48,29794.22,18482.41,37250.07,59414.31,101509.13,199249.94,251859.85,122650.42,7636.76,827847.11,63.37
USA,1999,2,long,4,102,16.19,1.02,1.03,1.02,2.02,0,5.03,5.05,1.01,0,16.18,0.01
USA,1999,2,long,4,103,2642.55,16.46,46.22,108.86,218.94,386.40,782.74,806.88,267.03,8.28,2641.81,0.74
USA,1999,2,long,4,104,6528.07,7.21,25.68,102.70,246.21,499.10,1256.62,2447.33,1775.97,169.66,6530.48,-2.41
USA,1999,2,long,4,105,13528.36,18.52,171.52,500.43,835.43,1219.59,2508.20,4718.10,3290.70,268.97,13531.46,-3.1
USA,1999,2,long,4,106,4059.54,12.37,30.81,115.98,163.45,427.65,1031.24,1510.98,731.41,35.17,4059.06,0.48
USA,1999,2,long,4,107,1957.11,6.15,22.59,59.02,76.66,169.05,413.51,762.60,415.48,32.07,1957.13,-0.02
USA,1999,2,long,4,108,96215.8,66.85,331.73,1540.87,4063.74,10150.43,23761.21,36669.96,18435.64,1186.63,96207.06,8.74
USA,1999,2,long,4,109,1901.14,4.12,7.19,38.65,109.99,210.31,392.38,682.95,422.62,33.1,1901.31,-0.17
USA,1999,2,long,4,110,166942.34,74.1,467.20,1748.33,5098.84,12376.88,34297.48,64174.86,44912.30,3841.14,166991.13,-48.79
USA,1999,2,long,4,111,7960.87,323.06,327.69,583.05,761.83,1035.44,1997.10,2132.24,763.79,35.17,7959.37,1.50
USA,1999,2,long,4,112,86276.55,756.91,838.22,1786.80,2947.25,6006.51,16324.39,32769.44,23038.37,1829.01,86296.9,-20.35
USA,1999,3,long,4,0,2391399.06,89163.39,60181.39,120595.50,189756.90,320844.06,604351.64,691264.24,297329.33,17912.61,2391399.06,0
USA,1999,3,long,4,1,1642256.27,85995.58,53061.23,96610.27,139739.79,229535.88,417295.36,439974.45,170742.35,9223.62,1642178.53,77.74
USA,1999,3,long,4,102,30.32,2.04,1.03,2.04,7.07,1.01,9.05,7.06,1.01,0,30.31,0.01
USA,1999,3,long,4,103,3679.73,35.9,78.05,179.25,329.10,562.60,1127.75,1056.51,301.47,8.28,3678.91,0.82
USA,1999,3,long,4,104,10014.12,16.42,66.73,270.98,605.99,1107.31,2197.04,3432.85,2142.60,176.87,10016.79,-2.67
USA,1999,3,long,4,105,22936.61,85.92,520.47,1535.01,2324.38,2849.15,4663.84,6710.49,3958.12,292.69,22940.07,-3.46
USA,1999,3,long,4,106,7116.78,28.75,96.50,276.17,412.15,831.41,1880.13,2487.43,1055.41,48.58,7116.53,0.25
USA,1999,3,long,4,107,3359.63,13.3,60.56,153.92,193.89,349.30,760.48,1209.56,581.56,37.22,3359.79,-0.16
USA,1999,3,long,4,108,201239.42,191.45,1301.38,6665.05,15881.19,29815.72,55489.86,64874.20,25613.59,1394.9,201227.34,12.08
USA,1999,3,long,4,109,3770.28,12.33,29.75,161.06,391.94,586.93,897.30,1115.82,540.07,35.17,3770.37,-0.09
USA,1999,3,long,4,110,329499.97,242.63,1907.99,8350.76,19920.82,37940.50,82580.91,113493.21,60623.43,4498.04,329558.29,-58.32
USA,1999,3,long,4,111,13384.88,576.90,564.87,1035.21,1405.95,2006.56,3497.36,3210.72,1041.29,44.46,13383.32,1.56
USA,1999,3,long,4,112,154111.05,1962.17,2492.83,5355.78,8544.63,15257.69,33952.56,53691.94,30728.43,2152.78,154138.81,-27.76
USA,2000,1,long,4,0,1177577.96,58653.29,38532.38,79187.31,119741.87,182887.85,316862.23,295828.10,83009.24,2875.69,1177577.96,0
USA,2000,1,long,4,1,822254.32,56764.49,34049.76,61362.32,83753,126715.05,216239.17,191846.82,49946.42,1562.21,822239.24,15.08
USA,2000,1,long,4,102,16.19,1.02,1.04,1.03,1.01,5.05,6.04,1.01,0,0,16.2,-0.01
USA,2000,1,long,4,103,1068.54,22.7,35.32,86.49,127.82,188.61,311.98,240.83,53.71,1.04,1068.5,0.04
USA,2000,1,long,4,104,3669.29,11.35,37.40,225.33,421.10,563.81,992.29,1030.90,362.74,24.88,3669.8,-0.51
USA,2000,1,long,4,105,10000.98,70.29,317.93,1089.50,1624.16,1819.91,2211.46,2110.57,735.78,21.77,10001.37,-0.39
USA,2000,1,long,4,106,3297.98,9.31,54.01,164.88,271.98,414.53,872.55,1131.66,370.72,8.29,3297.93,0.05
USA,2000,1,long,4,107,1176.03,11.37,23.90,82.40,102.46,126.07,285.81,388.99,147.94,7.26,1176.2,-0.17
USA,2000,1,long,4,108,101316.08,124.15,883.81,5195.70,11601.91,18483.09,30133.59,27310.55,7334.96,246.71,101314.47,1.61
USA,2000,1,long,4,109,1900.22,13.43,37.41,127.71,316.74,394.58,474.26,412.35,117.62,6.22,1900.32,-0.1
